instance_id,repo,version,created_at,difficulty,declared_mode,routing_domain_cluster,observable_mode,gold_domain_cluster,repair_shape,semantic_cluster_k10,problem_chars,hints_chars,has_hints,code_block_count,mentions_traceback,mentions_exception,fail_to_pass_count,pass_to_pass_count,test_patch_files,test_patch_changed_lines,patch_files,patch_hunks,patch_additions,patch_deletions,patch_changed_lines,patch_exts,patch_top_dirs,patch_touches_tests,patch_touches_docs,patch_touches_migrations,kw_web_orm_config,kw_symbolic_math,kw_array_numeric_ml,kw_docs_rendering,kw_plotting_visual,kw_test_lint_tooling,kw_http_io_packaging,kw_compatibility_errors,kw_parser_serialization
sympy__sympy-13091,sympy/sympy,1.1,2017-08-05T08:04:32Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,docs_rendering,large_symbolic_math_core,broad_multi_file_or_large,9,1823,1350,True,2,False,False,2,89,2,121,21,45,56,56,112,{'.py': 21},{'sympy': 21},False,False,False,1,1,0,3,0,0,0,0,0
sympy__sympy-13372,sympy/sympy,1.1,2017-09-30T16:05:48Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1183,578,True,2,True,True,1,44,1,2,1,1,4,0,4,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,1,1
sympy__sympy-13480,sympy/sympy,1.1,2017-10-18T17:27:03Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,430,146,True,0,False,False,1,43,1,2,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,0,0,0,0
sympy__sympy-13551,sympy/sympy,1.1,2017-10-29T20:51:01Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,499,513,True,0,False,False,1,17,1,7,1,1,2,2,4,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,0,0,0,0,0,0
sympy__sympy-13615,sympy/sympy,1.1,2017-11-17T08:59:51Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,201,932,True,2,False,False,1,70,1,4,1,1,11,1,12,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,0,0
sympy__sympy-13647,sympy/sympy,1.1,2017-11-28T21:22:51Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1088,113,True,2,False,False,1,76,1,8,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,1,0
sympy__sympy-13757,sympy/sympy,1.1,2017-12-17T11:08:44Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,1,421,0,False,2,False,False,1,166,2,8,1,1,1,0,1,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,1,0
sympy__sympy-13798,sympy/sympy,1.1,2017-12-26T18:12:43Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,861,156,True,4,False,False,1,102,1,2,1,1,17,6,23,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,1,0,0,0,1,0
sympy__sympy-13852,sympy/sympy,1.1,2018-01-06T23:54:51Z,1-4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,1892,176,True,8,False,False,1,4,1,19,1,4,25,5,30,{'.py': 1},{'sympy': 1},False,False,False,1,4,0,1,0,0,0,0,1
sympy__sympy-13877,sympy/sympy,1.1,2018-01-10T01:55:34Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,4361,2033,True,0,True,True,1,110,1,8,2,6,20,14,34,{'.py': 2},{'sympy': 2},False,False,False,1,5,1,1,0,0,0,2,0
sympy__sympy-13878,sympy/sympy,1.1,2018-01-10T07:00:58Z,>4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,large_symbolic_math_core,broad_multi_file_or_large,9,3106,20,True,24,False,False,1,19,1,77,1,45,142,14,156,{'.py': 1},{'sympy': 1},False,False,False,1,2,0,2,0,0,0,0,0
sympy__sympy-13974,sympy/sympy,1.1,2018-01-20T18:25:59Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,1044,697,True,2,False,False,1,4,1,7,1,4,37,8,45,{'.py': 1},{'sympy': 1},False,False,False,1,3,0,0,0,0,1,0,0
sympy__sympy-14248,sympy/sympy,1.1,2018-02-17T10:38:44Z,1-4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,broad_multi_file_or_large,9,583,0,False,4,False,False,2,433,9,46,3,4,56,9,65,{'.py': 3},{'sympy': 3},False,False,False,0,4,0,1,0,0,0,0,1
sympy__sympy-14531,sympy/sympy,1.1,2018-03-18T18:15:33Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,668,0,False,6,False,False,2,84,2,12,1,11,21,17,38,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,1,0,0,0,0,0
sympy__sympy-14711,sympy/sympy,1.1,2018-05-12T17:00:20Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1070,0,False,4,True,True,1,2,1,2,1,1,2,0,2,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,2,0
sympy__sympy-14976,sympy/sympy,1.2,2018-07-25T17:38:07Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,680,0,False,4,False,False,1,13,2,10,1,1,7,0,7,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,0,0
sympy__sympy-15017,sympy/sympy,1.2,2018-08-03T03:15:04Z,<15 min fix,numeric_symbolic,symbolic_math_core,array_numeric_ml,symbolic_math_core,micro_single_file,9,1010,1,True,8,False,False,1,14,1,8,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,1,2,0,0,0,0,0,0
sympy__sympy-15345,sympy/sympy,1.4,2018-10-05T06:00:31Z,<15 min fix,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,269,830,True,2,False,True,1,8,1,3,1,2,4,1,5,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,0,0,1,0
sympy__sympy-15349,sympy/sympy,1.4,2018-10-06T19:45:27Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,725,56,True,2,False,True,1,3,1,22,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,0,0,0,0,1,0
sympy__sympy-15599,sympy/sympy,1.4,2018-12-06T17:45:49Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,1828,3837,True,2,False,False,1,80,1,6,1,4,15,3,18,{'.py': 1},{'sympy': 1},False,False,False,1,4,0,1,0,1,2,0,2
sympy__sympy-15809,sympy/sympy,1.4,2019-01-20T06:08:26Z,<15 min fix,numeric_symbolic,symbolic_math_core,compatibility_errors,symbolic_math_core,micro_single_file,9,350,26,True,0,False,True,2,10,1,6,1,1,0,2,2,{'.py': 1},{'sympy': 1},False,False,False,0,0,0,0,0,0,0,1,0
sympy__sympy-15875,sympy/sympy,1.4,2019-01-29T03:18:51Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,563,262,True,2,False,False,1,80,1,5,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,0,0,0,0,0,0
sympy__sympy-15976,sympy/sympy,1.4,2019-02-13T15:02:37Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,1053,2191,True,0,False,True,1,37,1,135,1,2,14,19,33,{'.py': 1},{'sympy': 1},False,False,False,1,3,0,1,0,0,0,0,2
sympy__sympy-16450,sympy/sympy,1.5,2019-03-26T18:00:02Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1610,172,True,2,False,False,1,38,1,7,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-16597,sympy/sympy,1.5,2019-04-08T12:49:10Z,1-4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,large_symbolic_math_core,broad_multi_file_or_large,9,611,1901,True,2,False,False,3,74,2,61,6,14,44,26,70,{'.py': 6},{'sympy': 6},False,False,False,0,3,1,0,0,1,0,0,1
sympy__sympy-16766,sympy/sympy,1.5,2019-05-01T22:02:17Z,<15 min fix,numeric_symbolic,symbolic_math_core,web_orm_config,symbolic_math_core,micro_single_file,9,599,0,False,6,False,False,1,7,1,4,1,1,5,0,5,{'.py': 1},{'sympy': 1},False,False,False,1,1,0,1,0,1,0,0,1
sympy__sympy-16792,sympy/sympy,1.5,2019-05-09T03:40:54Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,1930,0,False,8,False,True,1,54,1,19,1,3,11,5,16,{'.py': 1},{'sympy': 1},False,False,False,0,4,2,0,1,0,0,1,0
sympy__sympy-16886,sympy/sympy,1.5,2019-05-25T05:55:25Z,<15 min fix,numeric_symbolic,symbolic_math_core,http_io_packaging,symbolic_math_core,micro_single_file,10,185,0,False,0,False,False,1,42,1,2,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,0,0,0,0,0,1,0,0
sympy__sympy-17139,sympy/sympy,1.5,2019-07-01T19:17:18Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1916,0,False,2,True,True,2,67,2,9,1,1,2,0,2,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,0,0,2,0
sympy__sympy-17318,sympy/sympy,1.5,2019-08-01T11:55:36Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,2310,4668,True,6,True,True,1,10,1,8,2,3,5,4,9,{'.py': 2},{'sympy': 2},False,False,False,0,4,0,0,0,0,0,1,0
sympy__sympy-17630,sympy/sympy,1.5,2019-09-18T22:56:31Z,1-4 hours,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,3430,0,False,8,True,True,2,19,2,22,1,1,2,0,2,{'.py': 1},{'sympy': 1},False,False,False,0,4,1,1,0,0,0,3,0
sympy__sympy-17655,sympy/sympy,1.5,2019-09-25T17:04:26Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1958,135,True,8,True,True,2,9,1,4,1,1,4,0,4,{'.py': 1},{'sympy': 1},False,False,False,1,2,0,0,0,0,0,2,1
sympy__sympy-18189,sympy/sympy,1.6,2019-12-31T15:45:24Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,678,2027,True,4,False,False,1,41,1,8,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,0,0,0,0
sympy__sympy-18199,sympy/sympy,1.6,2020-01-01T19:08:59Z,1-4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,2,300,34,True,0,False,False,1,113,2,18,1,3,47,3,50,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-18211,sympy/sympy,1.6,2020-01-03T06:39:19Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,832,1093,True,4,False,False,1,54,1,9,1,1,8,1,9,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,0,0,0,0,0,0
sympy__sympy-18698,sympy/sympy,1.6,2020-02-21T05:46:56Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,458,6268,True,4,False,True,1,147,1,7,1,3,6,5,11,{'.py': 1},{'sympy': 1},False,False,False,0,4,0,2,1,0,0,1,1
sympy__sympy-18763,sympy/sympy,1.5,2020-03-03T03:40:06Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,567,0,False,6,False,False,1,141,1,3,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,1,0,0,0,0,0
sympy__sympy-19040,sympy/sympy,1.6,2020-03-31T19:53:54Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,web_orm_config,symbolic_math_core,micro_single_file,9,1885,1981,True,2,False,False,1,148,1,3,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,2,2,0,1,0,1,2,0,2
sympy__sympy-19346,sympy/sympy,1.7,2020-05-17T12:23:33Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,480,0,False,4,False,False,1,40,1,23,1,1,10,0,10,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,0,1
sympy__sympy-19495,sympy/sympy,1.7,2020-06-05T11:53:09Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,1436,0,False,4,False,False,1,8,1,16,1,4,10,9,19,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,1,0,0,0,0,0
sympy__sympy-19637,sympy/sympy,1.7,2020-06-24T13:08:57Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,221,0,False,0,False,False,1,40,1,1,1,1,3,1,4,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-19783,sympy/sympy,1.7,2020-07-16T09:40:38Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,422,0,False,2,False,False,2,9,2,14,2,3,9,4,13,{'.py': 2},{'sympy': 2},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-19954,sympy/sympy,1.7,2020-08-12T06:07:32Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,921,0,False,0,True,True,1,56,1,8,1,1,5,4,9,{'.py': 1},{'sympy': 1},False,False,False,0,1,1,0,0,0,0,1,0
sympy__sympy-20154,sympy/sympy,1.7,2020-09-26T22:49:04Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,web_orm_config,symbolic_math_core,medium_local,9,552,0,False,0,False,False,2,40,1,16,1,3,4,19,23,{'.py': 1},{'sympy': 1},False,False,False,1,1,0,1,0,0,0,0,1
sympy__sympy-20428,sympy/sympy,1.8,2020-11-14T05:56:31Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,1,3710,0,False,14,True,False,1,154,1,14,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,0,0,2,1
sympy__sympy-20438,sympy/sympy,1.8,2020-11-17T08:24:33Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,1269,55,True,2,True,True,2,93,1,13,3,6,12,8,20,{'.py': 3},{'sympy': 3},False,False,False,0,2,0,0,0,0,0,2,0
sympy__sympy-20590,sympy/sympy,1.7,2020-12-12T18:18:38Z,15 min - 1 hour,dependency_config,symbolic_math_core,compatibility_errors,symbolic_math_core,micro_single_file,9,758,1186,True,2,True,True,1,21,1,6,1,1,5,0,5,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,1,0,3,0
sympy__sympy-20801,sympy/sympy,1.8,2021-01-15T02:01:23Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,509,0,False,4,False,False,1,96,1,8,1,2,2,2,4,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-20916,sympy/sympy,1.8,2021-02-06T05:44:34Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,143,930,True,0,False,False,1,1,2,14,1,2,2,2,4,{'.py': 1},{'sympy': 1},False,False,False,1,3,0,0,0,0,0,0,1
sympy__sympy-21379,sympy/sympy,1.9,2021-04-24T19:49:52Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,1781,11028,True,2,True,True,1,91,1,10,1,2,8,4,12,{'.py': 1},{'sympy': 1},False,False,False,1,5,0,3,1,0,0,2,1
sympy__sympy-21596,sympy/sympy,1.9,2021-06-10T15:35:08Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math_core,symbolic_math_core,medium_local,9,568,0,False,4,False,False,1,46,1,21,1,3,21,16,37,{'.py': 1},{'sympy': 1},False,False,False,0,0,0,0,0,0,0,0,0
sympy__sympy-21612,sympy/sympy,1.9,2021-06-14T04:31:24Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,681,1847,True,1,False,True,1,98,1,2,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,1,3,0,1,0,0,0,0,3
sympy__sympy-21847,sympy/sympy,1.9,2021-08-10T17:41:59Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,1061,1348,True,2,False,False,1,9,1,13,1,2,2,2,4,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,0,0
sympy__sympy-21930,sympy/sympy,1.9,2021-08-22T20:29:08Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,707,0,False,2,False,False,6,45,1,16,1,3,3,3,6,{'.py': 1},{'sympy': 1},False,False,False,1,3,0,1,0,0,1,0,0
sympy__sympy-22080,sympy/sympy,1.10,2021-09-12T07:11:33Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,645,2798,True,2,False,True,3,91,3,18,2,3,10,2,12,{'.py': 2},{'sympy': 2},False,False,False,0,3,0,1,0,0,0,0,1
sympy__sympy-22456,sympy/sympy,1.10,2021-11-10T12:24:42Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,web_orm_config,symbolic_math_core,small_local,9,302,0,False,0,False,False,1,29,1,1,1,4,9,3,12,{'.py': 1},{'sympy': 1},False,False,False,1,0,0,0,0,0,0,0,1
sympy__sympy-22714,sympy/sympy,1.10,2021-12-19T18:54:36Z,<15 min fix,numeric_symbolic,symbolic_math_core,parser_serialization,symbolic_math_core,micro_single_file,9,1660,0,False,6,True,True,1,11,1,7,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,1,1,1,0,0,0,0,2,4
sympy__sympy-22914,sympy/sympy,1.10,2022-01-25T10:37:44Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,628,782,True,6,False,False,1,17,1,5,1,1,2,0,2,{'.py': 1},{'sympy': 1},False,False,False,1,2,0,0,0,0,2,0,1
sympy__sympy-23262,sympy/sympy,1.11,2022-03-21T07:17:35Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,web_orm_config,symbolic_math_core,micro_single_file,9,1033,1441,True,10,False,False,1,61,1,2,1,1,2,2,4,{'.py': 1},{'sympy': 1},False,False,False,1,1,0,0,0,0,0,0,1
sympy__sympy-23413,sympy/sympy,1.11,2022-04-23T23:40:41Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,353,745,True,0,False,False,1,2,2,10,1,1,7,4,11,{'.py': 1},{'sympy': 1},False,False,False,1,2,1,0,0,0,0,0,0
sympy__sympy-23534,sympy/sympy,1.11,2022-05-22T00:12:33Z,<15 min fix,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,727,0,False,2,False,False,1,11,1,2,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,2,0,0,0,1,0
sympy__sympy-23824,sympy/sympy,1.12,2022-07-23T22:13:36Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,2103,0,False,4,True,False,1,2,1,8,1,1,1,2,3,{'.py': 1},{'sympy': 1},False,False,False,0,3,0,0,0,1,1,1,0
sympy__sympy-23950,sympy/sympy,1.12,2022-08-20T18:21:10Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,766,1169,True,4,True,True,1,4,1,7,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,1,0,0,0,2,1
sympy__sympy-24066,sympy/sympy,1.12,2022-09-16T22:58:15Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,605,0,False,2,False,True,1,30,1,21,1,1,3,4,7,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,1,1
sympy__sympy-24213,sympy/sympy,1.12,2022-11-03T14:00:09Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,compatibility_errors,symbolic_math_core,micro_single_file,9,1023,0,False,4,True,True,1,31,1,16,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,2,1
sympy__sympy-24443,sympy/sympy,1.12,2022-12-30T14:43:19Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,medium_local,9,687,0,False,2,False,True,1,1,1,5,1,1,22,33,55,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,1,0
sympy__sympy-24539,sympy/sympy,1.12,2023-01-17T17:26:42Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,659,0,False,2,False,True,1,62,1,6,1,1,6,3,9,{'.py': 1},{'sympy': 1},False,False,False,0,2,0,0,0,0,0,0,0
sympy__sympy-24562,sympy/sympy,1.12,2023-01-21T12:06:36Z,<15 min fix,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,222,986,True,0,False,True,1,105,1,7,1,2,5,3,8,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,1,1
sympy__sympy-24661,sympy/sympy,1.12,2023-02-05T19:15:22Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,parser_serialization,symbolic_math_core,medium_local,9,351,2408,True,4,False,True,1,27,1,13,1,1,23,0,23,{'.py': 1},{'sympy': 1},False,False,False,1,2,1,1,0,0,0,1,3
